rto,Maker,state,rto_number,district,BIO-CNG/BIO-GAS,BIO-DIESEL(B100),BIO-METHANE,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL(E100),FLEX-FUEL(BIO-DIESEL),FLEX-FUEL(ETHANOL),FUEL CELL HYDROGEN,HCNG,HYDROGEN(ICE),LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL(E20),PETROL(E20)/CNG,PETROL(E20)/HYBRID,PETROL(E20)/HYBRID/CNG,PETROL(E20)/LPG,PETROL/HYBRID,PETROL/HYBRID/CNG,PETROL/LPG,PETROL/METHANOL,PLUG-IN HYBRID EV,PURE EV,SOLAR,STRONG HYBRID EV,TOTAL
CHERTHALA SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL32,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12
CHERTHALA SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL32,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,1,12
CHEYYAR UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CHEYYAR UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN635,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHEYYAR UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN635,Vellore,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
CHEYYAR UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,3,0,0,0,0,0,0,0,0,0,0,41
CHEYYAR UO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEYYAR UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEYYAR UO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEYYAR UO,TATA MOTORS LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CHEYYAR UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,8
CHEYYAR UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CHEYYAR UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN635,Vellore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
CHICKABALLAPUR  RTO,HYUNDAI MOTOR INDIA LTD,Karnataka,KA40,Tumkur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,19
CHICKABALLAPUR  RTO,JSW MG MOTOR INDIA PVT LTD,Karnataka,KA40,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CHICKABALLAPUR  RTO,KIA INDIA PRIVATE LIMITED,Karnataka,KA40,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHICKABALLAPUR  RTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA40,Tumkur,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24
CHICKABALLAPUR  RTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA40,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16,11,0,0,0,0,0,0,0,0,0,0,77
CHICKABALLAPUR  RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Karnataka,KA40,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHICKABALLAPUR  RTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA40,Tumkur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,20
CHICKABALLAPUR  RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Karnataka,KA40,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
CHICKABALLAPUR  RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA40,Tumkur,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,1,18
CHIDAMBARAM RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHIDAMBARAM RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0,0,0,0,0,0,0,0,0,25
CHIDAMBARAM RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN544,Cuddalore,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6
CHIDAMBARAM RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN544,Cuddalore,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
CHIDAMBARAM RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,14,0,0,0,0,0,0,0,1,0,0,87
CHIDAMBARAM RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHIDAMBARAM RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
CHIDAMBARAM RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
CHIDAMBARAM RTO,TATA MOTORS LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CHIDAMBARAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,13
CHIDAMBARAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN544,Cuddalore,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,4,17
CHIKAMANGLUR RTO,HONDA CARS INDIA LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHIKAMANGLUR RTO,HYUNDAI MOTOR INDIA LTD,Karnataka,KA18,Mangalore,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,35
CHIKAMANGLUR RTO,JSW MG MOTOR INDIA PVT LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CHIKAMANGLUR RTO,KIA INDIA PRIVATE LIMITED,Karnataka,KA18,Mangalore,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15
CHIKAMANGLUR RTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA18,Mangalore,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,46
CHIKAMANGLUR RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CHIKAMANGLUR RTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,28,26,0,0,0,0,0,0,0,0,0,0,147
CHIKAMANGLUR RTO,NISSAN MOTOR INDIA PVT LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHIKAMANGLUR RTO,RENAULT INDIA PVT LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
CHIKAMANGLUR RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10
CHIKAMANGLUR RTO,TATA MOTORS LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHIKAMANGLUR RTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA18,Mangalore,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,0,0,0,53
CHIKAMANGLUR RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Karnataka,KA18,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
CHIKAMANGLUR RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA18,Mangalore,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,4,0,0,0,0,0,0,9,33
CHIKKODI  RTO,HYUNDAI MOTOR INDIA LTD,Karnataka,KA23,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
CHIKKODI  RTO,KIA INDIA PRIVATE LIMITED,Karnataka,KA23,Belgaum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CHIKKODI  RTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA23,Belgaum,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CHIKKODI  RTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA23,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,10,1,0,0,0,0,0,0,0,0,0,0,26
CHIKKODI  RTO,NISSAN MOTOR INDIA PVT LTD,Karnataka,KA23,Belgaum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHIKKODI  RTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA23,Belgaum,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
CHIKKODI  RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA23,Belgaum,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6
CHINTAMANI ARTO,HYUNDAI MOTOR INDIA LTD,Karnataka,KA67,Tumkur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
CHINTAMANI ARTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA67,Tumkur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHINTAMANI ARTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA67,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,6,0,0,0,0,0,0,0,0,0,0,30
CHINTAMANI ARTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA67,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6
CHINTAMANI ARTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Karnataka,KA67,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CHINTAMANI ARTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA67,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
CHITRADURGA  RTO,HYUNDAI MOTOR INDIA LTD,Karnataka,KA16,Tumkur,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,0,0,0,0,0,0,0,0,0,0,0,29
CHITRADURGA  RTO,KIA INDIA PRIVATE LIMITED,Karnataka,KA16,Tumkur,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18
CHITRADURGA  RTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA16,Tumkur,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32
CHITRADURGA  RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Karnataka,KA16,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
CHITRADURGA  RTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA16,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,45,13,0,0,0,0,0,0,0,0,0,0,91
CHITRADURGA  RTO,NISSAN MOTOR INDIA PVT LTD,Karnataka,KA16,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHITRADURGA  RTO,RENAULT INDIA PVT LTD,Karnataka,KA16,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHITRADURGA  RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Karnataka,KA16,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
CHITRADURGA  RTO,TATA MOTORS LTD,Karnataka,KA16,Tumkur,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHITRADURGA  RTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA16,Tumkur,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,43
CHITRADURGA  RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Karnataka,KA16,Tumkur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
CHITRADURGA  RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA16,Tumkur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,0,0,0,0,0,0,0,0,0,1,19
CHITTUR SRTO,HONDA CARS INDIA LTD,Kerala,KL70,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHITTUR SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL70,Palakkad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CHITTUR SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL70,Palakkad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6
CHITTUR SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL70,Palakkad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CHITTUR SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL70,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,2,0,0,0,0,0,0,0,0,0,1,49
CHITTUR SRTO,RENAULT INDIA PVT LTD,Kerala,KL70,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHITTUR SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL70,Palakkad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,7
CHITTUR SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL70,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
CHITTUR SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL70,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COIMBATORE (CENTRAL) RTO,BYD INDIA PRIVATE LIMITED,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
COIMBATORE (CENTRAL) RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
COIMBATORE (CENTRAL) RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,1,0,0,58
COIMBATORE (CENTRAL) RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,6
COIMBATORE (CENTRAL) RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN66,Coimbatore,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,24
COIMBATORE (CENTRAL) RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN66,Coimbatore,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21
COIMBATORE (CENTRAL) RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13
COIMBATORE (CENTRAL) RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,18,17,0,0,1,0,0,0,0,2,0,1,103
COIMBATORE (CENTRAL) RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7
COIMBATORE (CENTRAL) RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
COIMBATORE (CENTRAL) RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13
COIMBATORE (CENTRAL) RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COIMBATORE (CENTRAL) RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,40
COIMBATORE (CENTRAL) RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14
COIMBATORE (CENTRAL) RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,9,0,0,0,0,0,0,11,37
COIMBATORE (CENTRAL) RTO,VINFAST AUTO INDIA PVT LTD,Tamil Nadu,TN66,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
COIMBATORE (NORTH) RTO,BYD INDIA PRIVATE LIMITED,Tamil Nadu,TN38,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
COIMBATORE (NORTH) RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN38,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
COIMBATORE (NORTH) RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN38,Coimbatore,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,5,0,0,0,0,0,0,0,0,1,0,0,73
COIMBATORE (NORTH) RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN38,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,15
COIMBATORE (NORTH) RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN38,Coimbatore,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,36
COIMBATORE (NORTH) RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN38,Coimbatore,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,2,0,0,63
COIMBATORE (NORTH) RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN38,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
COIMBATORE (NORTH) RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN38,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,34,20,0,0,0,0,0,0,0,3,0,1,209
COIMBATORE (NORTH) RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN38,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
